id,text,sentiment
ec23d0e4d0,"In bed now  tonight has been really really funny, best family ever !",1
8da517c945, yeah doesn`t that suck!  I am working with a Nano here so i had to take 75% of my music off!  so sad,0
e7e27b0c91, Welcome!,1
53fe6db7ca, Hugs to you for not being able to shag Crush anymore  x,1
c31e5697e5, her son is 7 and captured it outside...THANK GOD I HAVE A LITTLE GIRL,1
fb96065ecc, totally agree,1
2f93e3a903,Didn`t sleep good last night. Woke up with another bellyache  what`s wrong with meeeeeee.,0
692c77cc63, you really have to come to ireland some time! we love you over here <3,1
39bb8e9348,I miss my wacom. Especially the mouse. Laptop touch pad is horrible,0
9a4c648a20,thanks steph...must keep me updated when it`s ur turn,1
55edf2afd9," I want to get all dressed up and go out to, but I to have no one to go with, I`m with you mentor",0
7bc8a1cbba," Dunno yet, would LOVE to though! I keep missing them any other time for some reason :S & have fun!",1
89b7aeab92,Nungguin my Sista in law lahiran di RS Asih...kayaknya sih sore ini lahiran. Yeayy another baby girl in the family,1
fbb62d0fd8,_leigh u know wut devy dev it sure does suck havin no ID!! My weekends r gone miserable for 3 weeks so drink 4 me plz!!,0
30ea165391," great thanks hun, i did thr family thing this wknd too! 5 weeks today we hit the USA, cant wait!!",1
1be99e0e71,Is home from MARCO ISLAND and missing it and my girls already...back to work!,0
2170481869,"Chillin with the rents, and looking at hilarious old photos. Well funny!",1
c8058d9a2e, sounds like my kinda day,1
73e548424b,I missed the math trade,0
54ea13a753,has enjoyed her first day of summer,1
e19a478d4e,massive headache. argh,0
10c55c13b8,really annoyed that work appear to have blocked facebook now...,0
204d6510c6,**** awake at 2 am !  i hate sickness,0
d6d9a3d7af, and now I have to shut computer down and get ready to go home from work....what a bummer.,0
3583ac55d0,listening to the new demo! This song is going to be fantastic once its done!,1
fa6fd14810, congrads on engagement/bridal shower! sounds like fun for upcoming 'jump out of the audience'  wd love to join in!,1
852edc3769,  I`m sorry.,0
f6a79c28cf,"  he`s hard to please, methinks he has the picture in his head just fine",1
37c62ba7ca,I would LOVE to ride the superman right now...,1
0d550ad6fc,Happy Mother`s Day to all the moms out there!,1
30e1f519e3, nope im nott! i was planning on doing but my aunties come over from america and we`re havin this big family meal so i cant  ****,0
2deb9b910d," Masson I`ll give you the link, it`s quite handy",1
3ce7dd5ba0, man i missed it!! Ive been waitn all day 4 u 2 giv the tix away & then whn im rappn up @ wrk u gav my tix away! Im sad!,0
a624886d7b,"When life, as you know it, doesn`t exist anymore.",0
8b33628327,I can`t eat a hot pocket anymore without thinking about Jim Gaffigan,0
d6528f1f21," Birthday **** is a great song, man.  Something different about it!  That`s what ppl want!",1
537c2a7ee6,Just want to wish everyond a Happy Mother`s Day. Hope it`s a great one!,1
98a78825ec,****. It`s raining again,0
b55e8b3e2e, I`m having the same problem,0
753d7f4ac2,Buried under more web changes. Going to make lunch now... I won`t have a chance later. Too much to do.,0
136ccb49bf, nope  i`m bored and hungry.,0
2da39a8223,TIGERS! WOO! YOU`RE MY BABY! omfg. cleveland was a blast. sleeping.,1
f35c830c79, Cavs has the easier route than Denver.,1
b8936c5cb2,Good morning!,1
82ec1b47c4," yes super lakas ng ulan. buti nalang i have a red bandana, body ko lang ang wet look  hahah!",1
1dfb00b4c3, orralle.. have fun,1
6feeed89d9,_Jo my mask is non-existent at the mo  Charis didn`t send me one & I haven`t been bothered to make one! I`m wearing boy clothes!,1
20967289f5,in San Jose.   having good time w/ bros.  Also helped dad edit next  Holy Land brochure. wish I could go!,1
2c08b3b456," Sorry about the weather, hopefully you`re not in the 2-3 hour wx delays here in BWI",0
290bc5b3d8,"too tired, i canÃ¯Â¿Â½t stay awake..but i must finish work for sunday",0
d1732ef2a9," i think there`s something wrong with the video, it only loads the first 40-ish seconds",0
b1cf8c1838, be patient  you`ll get it soon,1
0800d63aba," Thanks for the feedback. Surreal life, surreal oils",1
191026b892,"  great pic,have to upload my pix tomo,I`ve no laptop tonight.",1
d620cbb8a9," it could be a bad idea, Hayley",0
948fd09708,Wasabi is recovering from surgery  http://apps.facebook.com/dogbook/profile/view/6121231,1
33a7cf9749," and : Aww, thank you!  I love you girls<333333",1
1324a81c00,"headache, headache, go away. come again another day....",0
b2215eb91b,"Holy cow! Archie Andrews finally marries Veronica Lodge.This is not what I thought will eventually happen in my 6th grade  Awww...bad, bad",0
1adc7e3a2c,that was a fun bacontaco night,1
e788c7663b,is going to help lancey cook,1
9bde32f056, Munderday. I like that.,1
6ccee02afb, lame right?  do u know what dates you`ll be in Cali?,0
f61d1109e9, Lol I Sed Want to Not Ach Dress Up For No Reason. Pleaseeeeeeeeeeeeee Im Bored.  Lol,0
13379d9ac6,second song is coming along nicley,1
29e4e15fdf,driving past Tattered Cover w/o stopping  promising myself to make time next week.,0
2f148847c0,last day of work  ...but everyone is making it so great!,1
7ef06f7c67, Is beastypops tired? I wish i was. My tablets are just making me want to throw up!,0
48a4dafe66,my tummy hurts!,0
bd245497f0,finally gone!!!,1
c9819b6c74,"_Cullen10 That`s so nice to hear  i love you, you`re my best friend and my sister *hug u*",1
860faaab6a,"http://twitpic.com/67mj4 - Yes, it is nice. Oh and Kevin`s shirtless too but you don`t see it as well",1
71e55a0300,is NOT watching Star Trek tonight. But is heading to a lovely dinner and fun board games night with ,1
2543065d78,"Is there a way I can sleep for the next 8 or 9 days? That way when I wake up, she`ll have returned & I wouldn`t have missed her SO MUCH!",0
d3ac1634fc,i love the dreambears!.. i want a **** best friend!,1
eff6700d43,I think the UPS web site hates me now. Still no Brewing supply package.  Held hostage at work by slow UPS delivery,0
fc8b4e690e,Damnit Day 26 is at Northpark mall..I use to live near there  someone steal Mike for meeee!,0
7f751d78fb,"God, I HATE scary movies. They are not at all. I`m such a wimpy.",0
c21cc8363c,is lonely in need of company,0
b6bf74a5c8, Europe sounds gr8! Will finish my exam on Teus and then we`ll  talk about it,1
4f5340eafa,"_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS",0
73ee1f63b4,"Got stuck in a traffic jam today, i now have one sunburned arm",0
4dffd0c421,is also wishing these two lovely mothers  &  a very special Mother`s Day!!!  enjoy!,1
74c0397f76, no I like be able to say it and it be the truth. Instead of some magical mystery tour I get led on.,1
d2338d3081," I created a monster! bwahaha! oh, and I got your baby home safe and sound.",1
bab26fdc24, pansy  wtf codeh?!,0
9e652d7b7c,Happy Star Wars day! May the 4th be with you!,1
4c8908e55c, Not any more.,0
074ec90ae2,@ kbal24 I am sorry that you are feeling that way.,0
da62e66fac,omfg. one of the worst days ever!,0
7d87899024,"Dear rain, you suck. Now I gotta change my plans for tonight",0
003816f151,_art That would be the one.  It`s awesome sauce.,1
25c71e1832,"Poor  `s mom just told her she looked like a ****.  The skirt wasn`t THAT short, and it`s 87 degrees out!",0
18dcc2b561,all my files got deleted,0
d133feef6c,Working.  I can`t wait till 4:30. Funeral on monday.,0
aef792e76f,happy mother`s day!!!,1
1aba7766ca,I have been awarded my first ever credit card,1
ab09f5dc86,"dinner smells good...man i`m hungry. so sunny outside, wish i was at wonderland",1
a3406231ff,"sooo tired, I wish I had time for a nap before work",0
fce80792a8, I second that. I wish it rained more where I am,1
42d6ab8f4d,is having a quiet mothers day evening... happy mothers day to all the yummy mummies,1
5ce6e92e2c,Washing The Dishes :S iTs So hard 2 be Me,0
4d5a01ceea,Completely EXCELLENT Dave Matthews concert! Jason Mraz opened & I heard 'stay or leave' & 'crush' for the first time live,1
8bd57afa85," Couldn`t see one, but I`m probably blind  Do you have a link to it?",0
b8a74f424b," #TFARP *takes a moment to translate, then nods* You`re quite welcome.  Also, dear, it`s probably best if you stay here again-",1
edef93288d,Just saw half the RRO staff walk by...sadly I didn`t see  or ,0
6b59df5c9b, Ugh my trousers do that too and I`ve never found a way to combat it! It`s so weird,0
f66a3af202, it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc,0
cb9b52e9be,love it when jonas brothers are in the trending topics. maybe taylors turn next,1
249bd1fcea, Do a tour in the Philippines sometime.  A lot of fans here would really love that!,1
411a54feb1,painting my nails green in an attempt to look like an army person. annoyed that everyone seems to tan apart from me! freckles and sunburn,0
e343440850,Wish I was @ wembley,1
0a6f559578, it was great to meet ya katie...awesome shows for sure!! Safe travels home.,1
96e77388b8,_Guy Me neither  But itÃ¯Â¿Â½s getting better,1
4fab911f7d,after mad calls..txt..fb msgs my homie finally calls me back I was so worried..I think I care far 2 much..but if anything happened 2 them,0
3ba8aae354,Boo Im lonely and bored,0
4ee8f4d389," sold, so i hit cash and just took the tax out of my tips. but then my drawer ended up being 5 dollars short  idk if its cause",0
5ed1b905f6, Defeated by a Polo,0
468b447bba,Been helping ex-student with Uni assignment via Skype .... gotta love a connected world. Now sudying `game design`. Even better.,1
b5a5f20261,Hate be late,0
5073bd3ff7,would really like to not be at work and instead taking a nap.,1
be239334dd,Its 11:11...make a wish!,1
74015771ad," It`s simple for those who know how to use it hahaa, i`m glad you`re okay  **** x",1
6f331b72db,On a day like today. I am thankful for my mom`s teaching (proverbs 6:20-23) and thankful that she`s on twitter too! Love you ,1
a231d7864b,Had a good day selling at Feria Urbana. The ladies love them some laser-cut felt.,1
08e8b684dc,can I just go to sleep and wake up in December when my house is all organized and the baby is here?.. feeling like poo today,0
198c97b57a,Finally get to lay down for a bit i have a major headache,0
90e05e4626,I received some excellent birthday presents!  Party was the usual success.,1
c3384d4c6b,"a guy called me AD-HD kid earlier today, and that hurts",0
9b81e91703,Please read my blog http://amandallynn.blogspot.com/ I`m not having the best day,0
a604dd359d, happy mommas day . ging is so lucky to have a momma like u  enjoy ur nite! luv ya,1
90697d7ad1,Watched the White House dinner speech by Barack. He`s just so many kinds of awesome!,1
aeffd29532,loves the way the sky looks now i.e. no cloud at all.  but that would only mean that it`s ultra hot outside.... http://plurk.com/p/rpb7t,1
ca57f1f9bb, ha! I know..I`m very ashamed.,0
3b87f94f02,"Hey David! Gone on the Eye yet? It`s my birthday, and you singing @ Ipswitch-best present ever! Have fun breakfast hunting!",1
cb20977501,movie then sleep! Today was good day  [{H!--D3ff}],1
82a2025c55,Is on break...I`m so tired,0
124e30d941," well, not all. just stay away from those kinds and surround yourself with those who don`t. happy mother`s day to ur mom, treiz!",1
545e12475f, excellent good to see,1
648b04f7ca,"feeling very stressed and strung out, awake at 4.50am, mind buzzing... and Mrs Dr. A is not talking to me",0
58deb5c585,Scotts the only guy for me   Good night<3,1
36f326e68a,_Trainr Thanks for the link.  It made me smile,1
0338930089,so most kids love my dark hair some say that I dye it too much and they never know what color its going to be  yea me hahahahaha,1
fcf18faa22,   Hey everyone! I just mixed the first single....!  'Why R U' ...I`m sooo excited!,1
71617c28b6,Amazing night at the drive in,1
5a8ad5dcdb," Oh, I see!  So it`s like, morning there, right? Happy breakfast! *thumbs up*",1
c17fc0478b, I like that...gonna have to re-tell,1
3b370504d8,  I`m bummed to miss you.   Hope you enjoy your writing conf. tho!,0
277684b518, probably.  sucks for you.,0
0abda8c9fe,waiting to go to the movies later for my 6th month. booored.,0
b6f48fa598,had a horrible sleep + in a rather bad mood,0
3d1d0de705,annoyed and overwhelmed,0
ec41f30dd5,Glad I trudged through the first 60 pages of Anathem.  Now on pg340...it`s been a long time since I wanted to call in sick just to read,1
a23f97102f, I`ve been readin your last few twitts. I hope your ok,1
d5bede7874,"aww i can`t believe that wee girl on bgt was crying, it was so sad",0
743c5b85ca,watching Bones with Naty. Have made her a fan! Mission convert Naty: Success...now onto Mission convert Meagan,1
be78fe3df4,fully inspired to write a song.,1
bbcd836382, It`s pretty perfect eh! Yes We Cannabis!  I saw some of those signs at the Global Marijuana March too.,1
55f2673e6b, Well thatÃ¯Â¿Â½s disappointing to hear.,0
a86a8ad3e4,bed rest for all weekend and next week  neomonia suck,0
eb8fa26e76,I`m so lost without my laptop. And no break again for me today. Made even worse that the 2 big bosses of skipton showed up today,0
d11234ed68,Heading to the U of Utah hospital. Have a great day everyone,1
f11e57a99e,just finished dinner - it was yummy,1
b84ea78203,Glad to see it`s a typical Bank Holiday weather wise - I was going to do so much today - yeah right!,1
bc9097ade0,On page 214 of 320 of Betrayed by P.C. Cast. really starting to enjoy this series,1
9c8e56c60a,"I`m so confused about the weather, is it really gonna be sunny? or is it really gonna rain?",0
eeeea78845, Good morning,1
d57f0c90dd, hey handsome!  I`m packing,1
4cb6b71c13, happy birthday!!,1
5b1260de70, the AC tix are actually $20 but the show is sold out.  I`d have to get tix through stubhub and pay up to $70.,0
6402e14398,"Wolverine Was BOSS! Seriously, And Will.I.Am Was In It, What The **** ??",0
3d02a62350,"_OTTAWA ur welcome, sweet dreams!",1
565422fa12,had a thrilling time with DAS joyride roadtrip! nice driving Pai and Paulo.  http://plurk.com/p/rrg18,1
e07e4d41a3,We are having a day `at home` today - which is proving to be rather lovely,1
fa433dc291, Then you might enjoy this one too  http://tinyurl.com/ygcp3f,1
c7f60af36c, oh ok thanks,1
e5f3e8c238, I ALWAYS miss out! I wont be able to commence in the foolishness til` the fall  But come fall I`ll be visiting!! YAY!!,0
63ea89fdc7,#firefly weekend on SciFi channel  I`m a happy man,1
7e263b31aa,i have the bigggest headache,0
f4a8656e7c," they really do need to mind their own business, eating disorders are NOT the only reason people have to vomit, assholes",0
a09b82355f,#Ajax #php! Just thinking about a concept of autorefresh! _chander made a mistake here,0
df783bff1f,Checking out Twitter Trying to find people I know....Unfortunately no one I know uses this website,0
b7c3e1798e, then i kill Bradies gf and have Bradie,0
181de1d263,"Laughing for no reason...maybe its because its 2:27 and I`m tired, haha. Maybe i should go to bed  Night!",0
35f539ffa8,i got in a fight with ryan. now hes like crying and im just dead inside. sigggh,0
da37487780, WILL DO!! (of will did?? lol ) great episode,1
4007cd966a, Congrats on the tax refund.  Those are always nice.,1
6faba78e87, translation = complicated sh-t that someone is going to have to teach me,0
20c1ddf005, it wont work in the uk,0
69d50d18c0, Don`t think you would be happy if you were...,1
81950f02a4,I got the new Silverstein CD. aha. Its AMAZING.  I highly recomend it.,1
992f2b16fb,"I`m really getting sick ugh **** nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara & Sami left",0
7785792609,wow my trip to tampa has come to an end...,1
d8cfcd20a1,I dont think my twitpic is working,0
4f4ec7ba3e, ummm.. sure! i miss ya`ll alot too.  i think you know who i meant.,0
a3b686ba61,tomorrow`s mother`s day  me n my sis gonna make an onigiri for our mom~!! its gonna be so kewl!! cant wait for tomorrow >_<,1
8a03134488, Ohmygosh. I KNOW. That would make my night for SURE. lol.  Goodnight!,1
eca38164c0,@ amhzz... did u get an invite? I miss u,0
b3ddcd49f3," workies with dad?  aw that sucks working on saturday morning. I`m about to study, when are your exams?",0
a38bc3f4f3,awww the wee gril in britains got talent,1
dbde210ea9," Yeah, it`s good! If you`re not going to use it, give it to me! I want to watch Star Trek",1
a0ab3350c4," Didn`t think of that.  Why can`t people just be nice? Why would anyone think it`s ok to say that, much less make a movie.",0
40e030783f,Ok I am going to sleep for real now good night twitter land,1
fcbdb80ef4, http://twitpic.com/4ukqe - haha cute and beautiful  U R cool Miley.^^,1
08764e843c,Time for bed!  Hope your saturday was as lovely as mine was...,1
400b9a2739, Haha I should. But I won`t. lol Then I might miss something.,1
a173ba1179,http://twitpic.com/66ltb - Finito~! Hunk Ah Hunk of Burning Love! I do believe my camera phone is stuffed. Stupid blurryness,0
f7b3ee41f6," I haven`t got ANY cupcakes yet  I was hoping if I said it enough, some would appear!",1
0c8d7056bd,I cant get all my rwitters on my phone this phone sucks,0
291b817092,I`m feel deflated. Ugh. No more dog.,0
a4ef9816c2,_educator Thanks. Photos look great - I`ll comment them asap,1
f70b62802b,Home with Maddie  I`m tired.. Goin` to bed afterwards,0
5f132226ae,It`s going to be a good week,1
e89db87d99,Off to class .... Longggg day,0
b679a5709e,havent been on in awhile.  no point anyways,0
797da7a153, I am so sorry I missed your tweet  I was on a nice long chat across the border with pastel. Did you want the recipe? email?,0
77b290dd59,a successful shopping day,1
80bae565bd,  I do the same thing to anybody covering dave... haha... we don`t like people messing with perfect music.,0
7eebee2219,"Stuck in an office, red hot",0
dccd6c1108,fun times. just broke my usb stick.. like literally broke it..,1
237589b163,I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.,0
648a9e7fcc,_sandman_ _wounds   I miss you guys SO much  ****,0
106aa6d022,"If recent experience is anything to go by, I fear I might be going off Indian food. This is not good, people. Not good",0
f49443a4a0,so I`m kinda pissed that Boys Like Girls is gonna be at Kentucky Kingdom on a date i already have a show,0
8c83dbd5f2,dangit. LSU w/ a 7-spot in B7 now leads Southern 8-2.  Was intentionally not mentioning anything and it got jinxed anyhow.,0
7e7bc11e45,"Oh, I HELLA forgot to say my official good morning  Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",1
2396ee1b57, please do  I`ll settle for cheap cider for meeting deadline. Have you seen our new blog at www.havealovelytime.com?,0
ac29573b8b,He he ...Happy #star wars day! May the 4th be with you  Brilliant!!,1
11c5c7850b,Making my boyfriend look different.  He`s  cute no matter what. <3,1
aa6e04fee2,Just joined a twibe. Visit http://twibes.com/spinning to join -- not a spinner myself but do KNOW and RESPECT spinners   ...need coffee,1
b565083142, I like all the songs  I can`t say just one guys! love ya,1
64d00dc138,i`m so happy i aced my final!,1
5524acce17,did U watch the spelling bee contest ? winner: Kavya Shivshankar ! Impressive performance - i had not even heared most of the words b4,1
b973cfd48b, last reply  a scholar in US Homeland Security said an ontology was created for it 'and everybody hated it[s prescription].',0
6e5b984f46," hey chicLit whats happening? Just trying to promote my business, it`s really hard!",0
ab18d5f11f,Awww I wonder when ima get married. Shawna and Damon are so cute,1
0a60d11178, kittens are cute then they grow up n become CATS,1
095d7652dc, Bye ! Have a great time being whisked away,1
501ae0d4e7, like cheesecake brownies!!! i miss my cheesecake brownies... and the walmart closest to l.a. (to me) doesn`t have em,0
f691634e87,my head is hurting..,0
04b6ddc2da,_2890 Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks,0
e56eeb4968,Few Bevvies 2day in twn..great on a day off!!,1
5c2e67afde,Sending love & respect to all the mommies out in the twitterverse! You all inspire me!!,1
74dc715845, lol seriously.  fail. ::sigh::,0
0b04011bfb, can`t believe i wasn`t following you! am now  have an anatomy prac tmw so tonight i`m all about structr of the lwr limb,0
f983c9361d,is home whoott. Happy Mother`s Day Madre,1
8708ae64b8, ugly. What programmes do you have open?,0
795d2ec684,"Off to meeting in Lincoln Square, bummer, no more free parking",0
f05097eb3c," I loves me some Jeff Lynne, and I do enjoy sitar work, but that was kinda weird. To each his own, I s`pose!",1
b56108fc36, hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!,1
a396c8b61a,"is almost done with the third/chapter cover page, yay",1
421d22b5e1,no eggs today ... shame was looking forward to a egg and bacon sandwich,0
c8113641f4,Unfortunately these heffas decided to take an impromptu mall trip without telling me,0
f2f9937467,Played the Eclectricity Festival @ The Custard Factory last night was an UNREAL atmos right till the end! Glad i played last set,1
c3624cd1b2,The toaster oven was my fault. Now I`m going to look like an idiot in front of my father.,0
b6be5c2669, that is truly impressive. Can`t come close to that. Takes the argument over whether web needs subs to a new level though,1
e40084190d,Nice and clean now,1
ccd7b2af66,Missing  from BKK na.,0
53a461642e, Morning babe!  I plan on overdoing it today! lol Hope you do rest & put your feet up! xxxx,1
0b0e732b60,good morning. have to get ready to go to the hospital and get a cat scan. best wishes to you.,1
e60b496b41,"_xo  wicked , what time you leaving? how come you cant stay the night",0
d3d7b13278," Hi there.  I agree!  Small children should be running about happy, not breaking down in tears",1
809f79aeac,_Atticus Thank you,1
81e97ea850, we cant come toniiiite !! arggh i want to tho  have fun for uss. well def see u 2morrow nite tho!,1
352e2cdec2,work   Yay!,1
afe152340b,Ow... My shoulder muscle (I can`t remember the name :p) hurts... What did I do?  I don`t even know,0
560534f337,"already knows 3 dishes: Torta, Hotdog, & Itlog. Hurrah for me!",1
309d756838,doing the awful online portuguese test!,0
49a1fc4061, welcome to twitter my friend,1
9e154f800e," That`s not good, sorry to hear that, where did he park it?",0
6763d86bad,I completely forgot it was mothersday today.. Lol  Happy mothersday to all of you beautiful mums out there!,1
4ea680da2c,  I`m so sorry.  I don`t understand why some people expect everyone to react to these things with the same 'poise' as themselves,0
cf29e364fe,the plan to not spend money is not going well,0
52d7fcfd39,not looking forward to driving in this storm.,0
c32d8b6392,  Thx 4 sharing!,1
f079511098,New baby arrived yesterday. A fab baby boy at 2.8 kilo  Very proud and happy,1
d121f4d4f6,is feeling very happy despite the amount of work that i need to do today!!! Happy times,1
06fc846ea4,: I know!! Im so excited. We cant go earlierrr than the afternoon?  I love you tooz <3,1
f820ad932c,& more #<3criminy cuteness! http://tinyurl.com/cd8yab #sinfest,1
92cac242a3,I don`t think I am going to get to see any of the sun today  gutted I NEED COLOUR!,0
300997aaeb,Still soo tired..not ready to get up for the day...work again,0
024ab7f5da,Goodnight and Goodbye ?,1
a9069500b5, Ur welcome,1
8de713d4dc," Tom, I saw again a guy who looks like you in my campus today. He`s SOOO adorable... :') But you`re still cuter than him. Haha..",1
a8b85fefd5,_W wow-thanks soo much. Hope your well,1
a4983dca1a,Feeling good about our win! Its nice being softball champs  bring on the season!,1
f4e66c4f1a,"tiiiiiiired! Going to bed! Drinking leads to making out with boys, who you later forget their names.... Don`t drink kids. Goodnight",0
c2871ceb4b, Just DMed you your login details for the Twitter Salvation System. Enjoy! do let me know what u think.,1
3bcb76d7b5,"Flat is sparkling clean, now that`s team work  on way to pick up food for 6!",1
56dbadc51c,"hey Tweeties, my auntie jus got n a bad car accident...pls keep her yall prayers  ...thanx",0
23af71b75e,shares I miss my niece and nephew. http://tinyurl.com/mrgqdc http://plurk.com/p/x1ap6,0
f94a44e36e, One of the fake 'you's followed me. Haha. I so wish it would be you instead!,1
5177a8263b,loving Mondays for so many reasons!,1
8375414682," still a bit of a warning signal in my head saying: 'you want yesterday`s headache back? ok, get yourself a coffee then, quick!'",0
04b00763ff," that reminds me, i need to pick up a mask 2mrw. Thanks  I prefer not to take meds because i will b addicted",1
a6e7110b31, i thought it was just me that was like really hot. My room is too hot to sleep in,0
40c25ade49,"me 10 - 630, andrew 8 - 4. No idea about the rest, I think it was Ben and Princeton which could be fun  lol I`m going to be late",1
efa59cbda2,_Jean awessomee! cut my hurrr i give massage? orr alkie? or foodtour? yeaaah! &i`ll pray for ur cousin,1
175c43e5a8,you know ur dog is getting old when she sits down to eat...poor hilly please don`t grow up,0
f750fe4fb2,": I saw US Postal was hiring, but once I was done filling out the pre-application thingy it didn`t show me jobs open in the area.",0
d5ddd3286b," yw, it gets really hot there in the middle of the summer like 110+ but right now its perfect! and less then an hour away.",1
480894125b, you`re the absoute best,1
5dbe4cae20, awww hes too cute!!wish i could`ve gone,1
9e962ba736,With bff _chrissy22 glad she got that dog out of here lol my stomatch hurts,0
89d9167173,So many farewell parties! sad to see people leaving ..,0
1e32b7806f,Good Morning Tweeties,1
5187b0c54e, Are you guys gonna get the metal detector from the Brickmans? I saw Chad ask Davey on FB. Sorry `bout your ring,0
fdb0ca60dd,Almost made it to reading comedy outlet. Headlining all weekend. Only took me 2 extra hours with traffic. Basically doubled my time.,0
9a48e5faf2,need a break...my head hurts,0
0321cdf978,: Sad But True  :: I SHouldnt Right?,0
1706a0ea08, Yeah I`m kinda glad I did stay home,1
c603902214,i cant spell,0
3dbc0f7847,  but i love your haaaaair!,1
957b47f07c, Izzy!!! So sorry to hear that - what a disaster,0
06cde06003, OMG SO srry to hear that,0
a7850c4612,"Just came back from watching Terminator Salvation @ Cathay. It`s so-so only, not so much action  but I feel sorry for Marcus though.",0
40cf184b99, stinks  what do you do anyway?,0
4cfb549d03, you are very welcome,1
b8d8602bfc,"never thought i`d say this, but i miss my 9-5 job, the commute, my cubicle, free food & coffee and being downtown. why did i quit?",0
4d5ef22c84,In my nice big bed....ipod on play....soft music flowin....sooooon will be in Fancys dream land,1
c52a05ad6c,O dnt even like wearing  my skinny jean no more cuz of yall **** **** ni99as...,0
0a01e66822,Morning y`all. Looking forward to a nice BBQ today. Can everyone follow  please?,1
b9e8fc045c,still in love with marky mark,1
51d28c8a75, for sure! You and your wife seem like cool cats.,1
a9bb07f2cf, - I know! It was drizzling all the way to work!  Hope it warms up this weekend....,1
7516f86838, I know right  Poorpoor girl! It shows why they shouldn`t put young people in competitions like this though (.....) -,0
bf7473b12d, haha better drunken tweeting you mean?,1
838c1184b4,Pissed that my bluetooth headset`s battery out lasted my cell`s battery... Gg moto q.,0
cc4c1ddb8b,"to  and , thanks for following me.",1
7b0db20429," yeah, getting shows can be an interesting process.  the key is following up... at least that`s what i`ve learned so far",1
428fd23d7f, and this is better 4 me than a snickers bar or hersheys w/almonds.... which i use to b addicted to b4. i miss them  LOL,0
51dff892b3," Hee Hee! I only holiday in the gutter, try to get there once a week at least! Welcome! lol  ****",1
8390d4aa0d,"Fell down the stairs at dancing, sword fell on me and now my bum hurts",0
c988aca31e, its so sad how dead it is.,0
0a21ec71d4,My best friend is away at special olympics . She said she was gonna bring me .,1
f820654607, hey Lonnie! I`ll be there next weekend  I can`t wait.,1
88375a5f3e,"Laura`s gone for the weekend, I miss her already!",0
4f15595ce8,My throat hurts,0
74060afb37, Thank you  I`d share my sundae with you but it`s really late and _crane says we shouldn`t tell people where we are,1
a470a8476f, Don`t leave forever! We`ll miss you too much,0
e19d9ed663,"such a long day, heading to bed  . iloveyou <3",1
98ef34a9f4,_ranjan Did I ever mention what a nice and awesome dude you are?,1
2046d0d2a0," Yeah, planning to do that actually. Got a Kinokuniya discount card, so I`m going to splurge.  Just worried about being overwhelmed.",0
2b5f0387af, don`t say that - I really miss my red Porsche (sold it 2 yrs ago),0
fee2425a97,Dane Cook is at the sports arena tonight. Wish I had tickets,1
888b3fdf3e,   _coach   IMHO this soft is the best to keep the chaos straight   http://bit.ly/yuFil,1
cf888f0df3,I`m taking a twitter break. Cell is dying,0
bcabb3d212,http://tr.im/kXCL `Immigrant hid passport in pants` What a genius.,1
cadc4713d8," I so agree with you we have been married for 7 yrs, and this is our 6th move  BLAH!!!",0
5237f98883,Happy Mother`s Day Mom! I love You!,1
8f3fc77f66,    - brief interruption- brb. goodnight if i don`t catch u again later. gotta ck something,1
cbe08d0479," I`ve never seen any of the X Men films but they are supposed to be good so I thought, why not?",1
6c86c96dbe,I`m missing one of my diamond earrings. This makes me sad.,0
be2f474842," i`m sorry! lol i have never had, like, actual time to spend there unfortunately. everything`s always been INSANE when i go",0
60dc974997,this sucks schools over and there is nothing to do,0
f931fbac26,funeral at 2.  today is going to be bad.,0
f97d08c789, i still like coldplay i just said that was one of my fav cds. and they r one of my fav bands too!!!,1
87ee516c11,happy almost mother`s day,1
3d3f95b048,"Wanna know a not fun way to wake up? Having a panic attack and not being able to breath for no **** reason, that **** sucked",0
d4fa7a974f, *sigh* me miss them days !!,0
727f90beb2," I`m sorry, that stinks.",0
82dd0bcffe, A pretty black top with flowers in pink hues,1
0eb64b8a62,: I will press that ignore button,0
fa14103466, I`m SO jealous- it`s pouring right now,0
0e3ae3ed93,my twitter has been hacked again,0
71705f4bfc, DO NOT DO IT  I`ve seen enough  movies to 'know' that something terrible will happen... LOL,0
7a6dd87e61,Well hopefully the rest of the day gets better.,1
f61b40624e,__joy i feel like red lea now,1
f38705f679,Happy Mother`s Day to all your wonderful moms!,1
18d67e129c,  i`d give anything to be there. too bad i`m in tennessee.,0
f247dfd74f, Seeing my friends and doing coursework  I have the weekend off work so I am happy!,1
d60dc677bc, i just downloaded Bonnie and Clyde by Beyonce and Jay-Z...an old fav,1
3766439f81, oh I`m sorry for that. how old was your grandpa?,0
2f2f603821,"Have beautiful dreams all, I`m off to snuggle down with my beautiful babies as they are done with the outdoors.",1
